"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
680,21.72,21.3086438612,22.1313561388,1.0,1.0,1.0
690,22.27,20.8759000823,23.6640999177,1.0,1.0,1.0
700,21.84,21.2705032135,22.4094967865,1.0,1.0,1.0
710,22.19,21.3747511427,23.0052488573,1.0,1.0,1.0
720,21.94,20.9986719737,22.8813280263,1.0,1.0,1.0
730,22.37,20.6637575565,24.0762424435,1.0,1.0,1.0
740,21.56,21.0607284813,22.0592715187,1.0,1.0,1.0
750,21.58,21.1354287199,22.0245712801,1.0,1.0,1.0
760,21.33,20.9280822965,21.7319177035,1.0,1.0,1.0
770,21.39,21.1049522392,21.6750477608,1.0,1.0,1.0
780,21.61,21.2132079179,22.0067920821,1.0,1.0,1.0
790,21.5,21.0577368644,21.9422631356,1.0,1.0,1.0
800,21.9,21.1055565133,22.6944434867,1.0,1.0,1.0
810,21.89,21.3212525188,22.4587474812,1.0,1.0,1.0
820,21.73,21.3424874965,22.1175125035,1.0,1.0,1.0
830,21.36,20.9161967676,21.8038032324,1.0,1.0,1.0
840,21.84,21.364050161,22.315949839,1.0,1.0,1.0
850,21.45,20.8637272994,22.0362727006,1.0,1.0,1.0
860,21.54,21.2197273996,21.8602726004,1.0,1.0,1.0
870,21.28,20.8328780892,21.7271219108,1.0,1.0,1.0
880,21.6,21.2765475605,21.9234524395,1.0,1.0,1.0
890,21.52,21.1313885837,21.9086114163,1.0,1.0,1.0
900,21.4,20.9009563031,21.8990436969,1.0,1.0,1.0
910,21.32,21.0772935058,21.5627064942,1.0,1.0,1.0
920,21.53,21.0762508946,21.9837491054,1.0,1.0,1.0
930,21.43,21.1398122677,21.7201877323,1.0,1.0,1.0
940,21.41,21.1413837199,21.6786162801,1.0,1.0,1.0
950,21.31,20.9555953778,21.6644046222,1.0,1.0,1.0
960,21.45,21.0817474939,21.8182525061,1.0,1.0,1.0
970,21.39,21.1278108776,21.6521891224,1.0,1.0,1.0
980,21.37,21.0067220069,21.7332779931,1.0,1.0,1.0
990,21.58,21.2640169584,21.8959830416,1.0,1.0,1.0
1000,21.54,21.3158041073,21.7641958927,1.0,1.0,1.0
1010,21.59,21.0927254612,22.0872745388,1.0,1.0,1.0
1020,21.46,20.9129091395,22.0070908605,1.0,1.0,1.0
1030,21.29,20.93240104,21.64759896,1.0,1.0,1.0
1040,21.53,21.2301752679,21.8298247321,1.0,1.0,1.0
1050,21.74,21.3537367105,22.1262632895,1.0,1.0,1.0
1060,21.51,21.0841773297,21.9358226703,1.0,1.0,1.0
1070,21.51,21.2392752396,21.7807247604,1.0,1.0,1.0
1080,21.43,21.0876735036,21.7723264964,1.0,1.0,1.0
1090,21.24,20.9269093126,21.5530906874,1.0,1.0,1.0
1100,21.69,21.4434583081,21.9365416919,1.0,1.0,1.0
1110,21.28,20.8057256245,21.7542743755,1.0,1.0,1.0
1120,21.4,20.9856140797,21.8143859203,1.0,1.0,1.0
1130,21.3,20.9479293953,21.6520706047,1.0,1.0,1.0
1140,21.36,20.9933723159,21.7266276841,1.0,1.0,1.0
1150,21.53,21.1073941665,21.9526058335,1.0,1.0,1.0
1160,21.46,21.1141208467,21.8058791533,1.0,1.0,1.0
1170,21.52,21.0099126805,22.0300873195,1.0,1.0,1.0
1180,21.65,21.1427631333,22.1572368667,1.0,1.0,1.0
1190,22.03,21.1855623211,22.8744376789,1.0,1.0,1.0
1200,21.5,21.0538965914,21.9461034086,1.0,1.0,1.0
1210,21.34,21.0495185058,21.6304814942,1.0,1.0,1.0
1220,21.63,21.1389387606,22.1210612394,1.0,1.0,1.0
1230,21.66,21.3076065428,22.0123934572,1.0,1.0,1.0
1240,21.4,21.1712845867,21.6287154133,1.0,1.0,1.0
1250,21.44,21.134259884,21.745740116,1.0,1.0,1.0
1260,21.7,20.9295370331,22.4704629669,1.0,1.0,1.0
1270,21.28,20.7938847016,21.7661152984,1.0,1.0,1.0
1280,22.07,20.6016100274,23.5383899726,1.0,1.0,1.0
1290,22.16,20.4580451286,23.8619548714,0.99,0.967378428373,1.01262157163
1300,21.83,21.3590340662,22.3009659338,1.0,1.0,1.0
1310,22.06,20.9583606875,23.1616393125,1.0,1.0,1.0
1320,21.31,20.774198155,21.845801845,1.0,1.0,1.0
1330,21.45,21.1157412408,21.7842587592,1.0,1.0,1.0
1340,21.43,21.0794670056,21.7805329944,1.0,1.0,1.0
1350,21.61,21.1301832466,22.0898167534,1.0,1.0,1.0
1360,21.44,21.0908485018,21.7891514982,1.0,1.0,1.0
1370,21.31,20.8313697389,21.7886302611,1.0,1.0,1.0
1380,21.41,21.1289700266,21.6910299734,1.0,1.0,1.0
1390,21.3,21.0118769873,21.5881230127,1.0,1.0,1.0
1400,21.36,20.8584559547,21.8615440453,1.0,1.0,1.0
1410,21.28,20.8686438612,21.6913561388,1.0,1.0,1.0
1420,21.8,21.4644678694,22.1355321306,1.0,1.0,1.0
1430,21.52,21.1882169495,21.8517830505,1.0,1.0,1.0
1440,21.34,20.8798426582,21.8001573418,1.0,1.0,1.0
1450,21.5,21.1199695659,21.8800304341,1.0,1.0,1.0
1460,21.28,20.6385677399,21.9214322601,1.0,1.0,1.0
1470,21.56,21.0483544787,22.0716455213,1.0,1.0,1.0
1480,21.4,20.9734435547,21.8265564453,1.0,1.0,1.0
1490,21.46,21.1043941385,21.8156058615,1.0,1.0,1.0
1500,21.8,21.3101560541,22.2898439459,1.0,1.0,1.0
1510,21.51,21.2704770662,21.7495229338,1.0,1.0,1.0
1520,21.46,21.0318469561,21.8881530439,1.0,1.0,1.0
1530,21.28,20.8563862809,21.7036137191,1.0,1.0,1.0
1540,21.39,20.9975304007,21.7824695993,1.0,1.0,1.0
1550,21.26,20.813641748,21.706358252,1.0,1.0,1.0
1560,21.07,20.7517755979,21.3882244021,1.0,1.0,1.0
1570,21.64,21.1464555751,22.1335444249,1.0,1.0,1.0
1580,21.52,20.9785504791,22.0614495209,1.0,1.0,1.0
1590,21.67,21.3395047654,22.0004952346,1.0,1.0,1.0
1600,21.41,21.1851709632,21.6348290368,1.0,1.0,1.0
1610,21.4,21.0140312307,21.7859687693,1.0,1.0,1.0
1620,21.5,20.9732416478,22.0267583522,1.0,1.0,1.0
1630,21.52,21.2303025328,21.8096974672,1.0,1.0,1.0
1640,21.58,21.2155500134,21.9444499866,1.0,1.0,1.0
1650,21.61,21.2892838699,21.9307161301,1.0,1.0,1.0
1660,21.79,21.3420522613,22.2379477387,1.0,1.0,1.0
1670,21.63,21.1993971313,22.0606028687,1.0,1.0,1.0
1680,21.47,20.8996551908,22.0403448092,1.0,1.0,1.0
1690,21.51,21.0909069358,21.9290930642,1.0,1.0,1.0
1700,21.49,21.1554012012,21.8245987988,1.0,1.0,1.0
1710,21.7,21.1952916075,22.2047083925,1.0,1.0,1.0
1720,21.22,20.8634360608,21.5765639392,1.0,1.0,1.0
1730,21.48,21.0510508853,21.9089491147,1.0,1.0,1.0
1740,21.42,21.0343259759,21.8056740241,1.0,1.0,1.0
1750,21.46,21.2283205484,21.6916794516,1.0,1.0,1.0
1760,21.51,21.1383661395,21.8816338605,1.0,1.0,1.0
1770,21.13,20.7667220069,21.4932779931,1.0,1.0,1.0
1780,21.66,21.3258263047,21.9941736953,1.0,1.0,1.0
1790,21.52,21.1270236612,21.9129763388,1.0,1.0,1.0
1800,21.9,21.4136508236,22.3863491764,1.0,1.0,1.0
1810,21.66,21.3141208467,22.0058791533,1.0,1.0,1.0
1820,21.51,21.1146434946,21.9053565054,1.0,1.0,1.0
1830,21.28,20.8943259759,21.6656740241,1.0,1.0,1.0
1840,21.46,21.1361961727,21.7838038273,1.0,1.0,1.0
1850,21.56,21.1826723058,21.9373276942,1.0,1.0,1.0
1860,21.13,20.691545931,21.568454069,1.0,1.0,1.0
1870,21.12,20.7478310293,21.4921689707,1.0,1.0,1.0
1880,21.57,21.1737815244,21.9662184756,1.0,1.0,1.0
1890,21.21,20.8338041783,21.5861958217,1.0,1.0,1.0
1900,21.23,20.9938238585,21.4661761415,1.0,1.0,1.0
1910,21.48,21.1218449599,21.8381550401,1.0,1.0,1.0
1920,21.74,21.5010712694,21.9789287306,1.0,1.0,1.0
1930,21.48,21.0045282624,21.9554717376,1.0,1.0,1.0
1940,21.8,21.3171708881,22.2828291119,1.0,1.0,1.0
1950,21.46,21.129246801,21.790753199,1.0,1.0,1.0
1960,21.71,21.1678683212,22.2521316788,1.0,1.0,1.0
1970,21.39,20.8836606998,21.8963393002,1.0,1.0,1.0
1980,21.47,21.0087935487,21.9312064513,1.0,1.0,1.0
1990,21.58,21.2604383274,21.8995616726,1.0,1.0,1.0
2000,21.35,21.0056861052,21.6943138948,1.0,1.0,1.0
