"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
800,26.06,24.8595637559,27.2604362441,1.0,1.0,1.0
810,25.66,25.2111012707,26.1088987293,1.0,1.0,1.0
820,25.78,25.1556373376,26.4043626624,1.0,1.0,1.0
830,25.57,25.1541758299,25.9858241701,1.0,1.0,1.0
840,25.75,25.4633608925,26.0366391075,1.0,1.0,1.0
850,25.86,25.4213514515,26.2986485485,1.0,1.0,1.0
860,25.77,25.3596818546,26.1803181454,1.0,1.0,1.0
870,25.47,25.0528106779,25.8871893221,1.0,1.0,1.0
880,25.86,25.5224404665,26.1975595335,1.0,1.0,1.0
890,25.58,25.1303419264,26.0296580736,1.0,1.0,1.0
900,25.46,25.127532154,25.792467846,1.0,1.0,1.0
910,25.85,25.4449819036,26.2550180964,1.0,1.0,1.0
920,25.93,25.6012297001,26.2587702999,1.0,1.0,1.0
930,25.64,25.2185393506,26.0614606494,1.0,1.0,1.0
940,25.68,25.1375013607,26.2224986393,1.0,1.0,1.0
950,25.62,25.0681490385,26.1718509615,1.0,1.0,1.0
960,25.61,24.9268019042,26.2931980958,1.0,1.0,1.0
970,25.79,25.3433233982,26.2366766018,1.0,1.0,1.0
980,25.52,25.1650342936,25.8749657064,1.0,1.0,1.0
990,25.69,25.1374797223,26.2425202777,1.0,1.0,1.0
1000,25.74,25.131876501,26.348123499,1.0,1.0,1.0
1010,25.63,25.360116655,25.899883345,1.0,1.0,1.0
1020,25.71,25.2014197537,26.2185802463,1.0,1.0,1.0
1030,25.65,25.1692361611,26.1307638389,1.0,1.0,1.0
1040,25.65,25.3536084887,25.9463915113,1.0,1.0,1.0
1050,25.67,25.2367642552,26.1032357448,1.0,1.0,1.0
1060,25.6,25.2713161844,25.9286838156,1.0,1.0,1.0
1070,25.67,25.2514499785,26.0885500215,1.0,1.0,1.0
1080,25.87,25.4709217365,26.2690782635,1.0,1.0,1.0
1090,25.48,25.0191018624,25.9408981376,1.0,1.0,1.0
1100,25.46,25.0358497212,25.8841502788,1.0,1.0,1.0
1110,25.53,24.8066990513,26.2533009487,1.0,1.0,1.0
1120,25.53,25.2226831765,25.8373168235,1.0,1.0,1.0
1130,25.83,25.5047070088,26.1552929912,1.0,1.0,1.0
1140,25.43,25.1153694388,25.7446305612,1.0,1.0,1.0
1150,25.56,25.2815105775,25.8384894225,1.0,1.0,1.0
1160,25.57,25.0618671523,26.0781328477,1.0,1.0,1.0
1170,25.28,24.8392823431,25.7207176569,1.0,1.0,1.0
1180,25.36,24.9902835698,25.7297164302,1.0,1.0,1.0
1190,25.52,25.1899351539,25.8500648461,1.0,1.0,1.0
1200,25.43,25.0667220069,25.7932779931,1.0,1.0,1.0
1210,25.78,25.5782293326,25.9817706674,1.0,1.0,1.0
1220,25.62,25.1628178446,26.0771821554,1.0,1.0,1.0
1230,25.8,25.3327308257,26.2672691743,1.0,1.0,1.0
1240,25.91,25.5703414565,26.2496585435,1.0,1.0,1.0
1250,25.72,25.4112986515,26.0287013485,1.0,1.0,1.0
1260,25.36,24.9796704471,25.7403295529,1.0,1.0,1.0
1270,25.58,25.1341515806,26.0258484194,1.0,1.0,1.0
1280,25.76,25.245031351,26.274968649,1.0,1.0,1.0
1290,25.49,25.0903522346,25.8896477654,1.0,1.0,1.0
1300,25.55,25.3555480324,25.7444519676,1.0,1.0,1.0
1310,25.73,25.3337815244,26.1262184756,1.0,1.0,1.0
1320,25.79,25.3445981628,26.2354018372,1.0,1.0,1.0
1330,25.78,25.4712986515,26.0887013485,1.0,1.0,1.0
1340,25.74,25.1451104892,26.3348895108,1.0,1.0,1.0
1350,25.58,25.175614141,25.984385859,1.0,1.0,1.0
1360,25.65,25.2864091059,26.0135908941,1.0,1.0,1.0
1370,25.66,25.3012104952,26.0187895048,1.0,1.0,1.0
1380,25.6,24.9383217153,26.2616782847,1.0,1.0,1.0
1390,25.46,25.0918247038,25.8281752962,1.0,1.0,1.0
1400,25.32,24.9212780883,25.7187219117,1.0,1.0,1.0
1410,25.59,25.104294259,26.075705741,1.0,1.0,1.0
1420,25.6,25.2644678694,25.9355321306,1.0,1.0,1.0
1430,25.25,24.8298229558,25.6701770442,1.0,1.0,1.0
1440,25.44,25.1161961727,25.7638038273,1.0,1.0,1.0
1450,25.69,25.3153186603,26.0646813397,1.0,1.0,1.0
1460,25.47,25.0723490596,25.8676509404,1.0,1.0,1.0
1470,25.92,25.5899351539,26.2500648461,1.0,1.0,1.0
1480,25.43,25.1282848031,25.7317151969,1.0,1.0,1.0
1490,25.67,25.2051097326,26.1348902674,1.0,1.0,1.0
1500,25.55,25.1061327128,25.9938672872,1.0,1.0,1.0
1510,25.35,24.9549312359,25.7450687641,1.0,1.0,1.0
1520,25.72,25.297730663,26.142269337,1.0,1.0,1.0
1530,25.16,24.7766920966,25.5433079034,1.0,1.0,1.0
1540,25.55,25.1463882207,25.9536117793,1.0,1.0,1.0
1550,25.88,25.4354287199,26.3245712801,1.0,1.0,1.0
1560,25.73,25.3266700725,26.1333299275,1.0,1.0,1.0
1570,25.58,25.1784361285,25.9815638715,1.0,1.0,1.0
1580,25.58,25.2047878963,25.9552121037,1.0,1.0,1.0
1590,25.45,25.10734147,25.79265853,1.0,1.0,1.0
1600,25.61,25.1385513954,26.0814486046,1.0,1.0,1.0
1610,25.25,24.8035780599,25.6964219401,1.0,1.0,1.0
1620,25.48,25.1604383274,25.7995616726,1.0,1.0,1.0
1630,25.51,25.20565788,25.81434212,1.0,1.0,1.0
1640,25.43,24.8988879769,25.9611120231,1.0,1.0,1.0
1650,25.74,25.2974798094,26.1825201906,1.0,1.0,1.0
1660,25.33,25.1113248076,25.5486751924,1.0,1.0,1.0
1670,25.72,25.3764300324,26.0635699676,1.0,1.0,1.0
1680,25.41,25.046096474,25.773903526,1.0,1.0,1.0
1690,25.71,25.3248423228,26.0951576772,1.0,1.0,1.0
1700,25.74,25.4849563403,25.9950436597,1.0,1.0,1.0
1710,25.28,24.857730663,25.702269337,1.0,1.0,1.0
1720,25.61,25.1470707865,26.0729292135,1.0,1.0,1.0
1730,25.5,25.2118769873,25.7881230127,1.0,1.0,1.0
1740,25.86,25.529246801,26.190753199,1.0,1.0,1.0
1750,25.6,25.2009929814,25.9990070186,1.0,1.0,1.0
1760,25.53,25.0320398802,26.0279601198,1.0,1.0,1.0
1770,25.43,25.0794670056,25.7805329944,1.0,1.0,1.0
1780,25.43,25.1171818419,25.7428181581,1.0,1.0,1.0
1790,25.7,25.1941662808,26.2058337192,1.0,1.0,1.0
1800,25.58,25.1958030937,25.9641969063,1.0,1.0,1.0
1810,25.55,25.1035780599,25.9964219401,1.0,1.0,1.0
1820,25.94,25.6514825682,26.2285174318,1.0,1.0,1.0
1830,25.72,25.3715005126,26.0684994874,1.0,1.0,1.0
1840,25.84,25.3272443764,26.3527556236,1.0,1.0,1.0
1850,25.52,25.1715005126,25.8684994874,1.0,1.0,1.0
1860,25.6,25.2479293953,25.9520706047,1.0,1.0,1.0
1870,25.68,25.1699126805,26.1900873195,1.0,1.0,1.0
1880,25.56,25.1278812674,25.9921187326,1.0,1.0,1.0
1890,25.49,25.2434583081,25.7365416919,1.0,1.0,1.0
1900,25.6,25.1734435547,26.0265564453,1.0,1.0,1.0
1910,25.51,25.0184758227,26.0015241773,1.0,1.0,1.0
1920,25.85,25.4035780599,26.2964219401,1.0,1.0,1.0
1930,26.24,24.8024668074,27.6775331926,0.99,0.967378428373,1.01262157163
1940,25.75,25.3339024412,26.1660975588,1.0,1.0,1.0
1950,25.39,24.9641773297,25.8158226703,1.0,1.0,1.0
1960,25.74,25.2798426582,26.2001573418,1.0,1.0,1.0
1970,25.74,24.5301277025,26.9498722975,1.0,1.0,1.0
1980,26.0,25.1913689014,26.8086310986,1.0,1.0,1.0
1990,25.27,25.0243825539,25.5156174461,1.0,1.0,1.0
2000,25.73,25.419004807,26.040995193,1.0,1.0,1.0
